Time,Top.Head,Top.Head,Top.Head,Rear.Head,Rear.Head,Rear.Head,R.Scapula,R.Scapula,R.Scapula,Sacral,Sacral,Sacral,L.Shoulder,L.Shoulder,L.Shoulder,L.Elbow,L.Elbow,L.Elbow,L.Wrist,L.Wrist,L.Wrist,L.ASIS,L.ASIS,L.ASIS,L.Knee,L.Knee,L.Knee,L.Ankle,L.Ankle,L.Ankle,L.Toe,L.Toe,L.Toe,R.Shoulder,R.Shoulder,R.Shoulder,R.Elbow,R.Elbow,R.Elbow,R.Wrist,R.Wrist,R.Wrist,R.ASIS,R.ASIS,R.ASIS,R.Knee,R.Knee,R.Knee,R.Ankle,R.Ankle,R.Ankle,R.Toe,R.Toe,R.Toe
Unnamed: 1_level_1,X2,Y2,Z2,X3,Y3,Z3,X22,Y22,Z22,X12,Y12,Z12,X4,Y4,Z4,X6,Y6,Z6,X8,Y8,Z8,X10,Y10,Z10,X13,Y13,Z13,X15,Y15,Z15,X17,Y17,Z17,X5,Y5,Z5,X7,Y7,Z7,X9,Y9,Z9,X11,Y11,Z11,X14,Y14,Z14,X16,Y16,Z16,X18,Y18,Z18
18.192,709.43329,-437.72958,1761.4825399999997,688.90625,-452.06992,1663.76709,697.42975,-543.2033700000001,1432.33313,594.86761,-446.67307,1057.30017,635.2583,-180.49878,1434.21423,547.07489,-179.66132,1217.90381,767.36676,-189.96935,1114.62024,711.09778,-261.02316,1008.9920699999999,641.36627,-243.35159,514.26483,492.62366,-310.34442,144.33809,647.4605700000001,-260.14096,-39.39245,847.01532,-556.73975,1458.66748,770.0274,-689.60229,1254.50134,873.8671300000001,-523.11102,1134.74548,812.45435,-443.83511,1008.15155,861.53815,-487.51581,543.5011,791.64911,-567.23096,124.85723999999999,970.5051900000001,-447.54932,-11.07964
18.2,708.22943,-438.15402,1755.2916300000002,688.4185200000001,-451.80771,1657.6495400000001,697.07855,-543.59802,1426.52344,594.37238,-446.61407,1049.97034,635.44775,-180.4912,1427.98145,548.10168,-179.77303,1211.04529,768.3703,-189.87485,1107.83667,712.12512,-260.58898999999997,1003.03174,641.06384,-244.24486000000002,507.44965,482.77385999999996,-316.3772,142.67555,635.40027,-265.08871,-38.534209999999995,846.68701,-557.18445,1452.21545,768.20667,-689.2569,1247.82239,873.23547,-524.20978,1126.23901,813.0559099999999,-444.10117,1003.09729,864.78625,-484.80487,538.9350599999999,808.26135,-561.52856,117.55835,985.5324099999999,-437.2175,-17.23762
18.208,707.71521,-438.16943,1748.6235399999998,686.8917799999999,-451.73251,1650.63416,696.85651,-543.70148,1419.10217,594.2067900000001,-446.7627,1041.5997300000001,635.89893,-180.75168,1420.87476,549.6508200000001,-180.38223,1203.1665,769.44354,-189.84763999999998,1100.1084,713.07678,-260.53564,996.23535,640.08069,-245.71974,500.75333,473.87979,-321.60309,139.87506000000002,626.50421,-268.50992,-36.87725,846.5125099999999,-557.4173599999999,1445.24609,766.89368,-688.9832200000001,1240.7332800000001,872.47552,-525.65125,1116.86475,813.11328,-444.1683,996.9025300000001,868.20929,-482.5921,533.65015,823.64575,-556.01385,110.16878999999999,999.3226900000001,-426.60449000000006,-25.793870000000002
18.217,707.0346099999999,-437.99442,1741.19165,686.59955,-451.88302999999996,1643.28137,696.49347,-543.86591,1411.32544,593.85236,-446.48102,1032.61743,636.49365,-180.89517,1412.82397,551.1651,-180.78055,1194.40125,770.58429,-190.0713,1091.8812300000002,713.39783,-260.06653,989.0126300000001,639.0133099999999,-246.94115,492.33550999999994,465.84833,-326.18176,135.8374,619.82947,-271.0722,-34.74516,846.19641,-557.677,1436.55615,765.8783599999999,-688.21106,1233.04333,871.93805,-527.10559,1107.81726,813.4368900000001,-444.52615,990.2620199999999,872.81879,-479.70541,527.7935200000001,838.16724,-550.16119,102.38439,1010.65375,-419.07639,-32.443940000000005
18.225,705.76941,-437.58557,1732.8736600000002,685.99371,-451.76614000000006,1635.08447,696.27167,-544.10559,1402.96228,594.49585,-446.35641,1023.18292,636.841,-181.36745,1403.6513699999998,552.82538,-181.13445,1185.33215,771.90131,-189.5842,1083.2373,713.5047,-260.07788,980.8897099999999,637.26672,-248.37625,483.6059,459.85269000000005,-329.45743,129.56679,617.65955,-272.66226,-31.449640000000002,845.8190300000001,-558.0131200000001,1427.07068,764.04944,-688.68481,1224.91797,871.4729,-528.95789,1098.1032699999998,813.91016,-444.49451,982.4731400000001,876.79755,-477.28104,521.6337900000001,848.1071199999999,-543.81183,96.3679,1019.4702800000001,-416.26867999999996,-36.25638
18.233,704.61761,-437.47818,1724.8150600000001,685.41107,-451.5224,1626.38831,695.98059,-543.84448,1393.02747,593.9173,-446.46979000000005,1013.48199,637.61047,-181.31587,1393.6245099999999,554.07855,-181.50624,1175.2210699999998,773.1297599999999,-189.40245,1075.4836400000002,714.11151,-259.68475,972.4082599999999,634.39185,-250.26379,474.75,455.48004000000003,-331.44717,122.04924,618.08069,-272.65201,-32.2263,845.14813,-558.8939799999999,1416.92969,762.4771099999999,-689.06268,1216.18665,870.9104,-530.28845,1089.3347199999998,815.26361,-445.15912000000003,974.44574,883.2905900000001,-475.26822000000004,515.58844,849.02515,-540.78357,92.63988,1021.9397,-415.57025,-36.993809999999996
18.242,703.57727,-437.66785,1715.40417,684.5412,-451.0134,1616.97791,695.6859099999999,-544.02112,1382.9188199999999,593.74915,-446.49161,1003.2719099999999,638.35608,-181.50505,1382.90234,554.3499099999999,-181.30836000000002,1165.2063,774.04199,-189.24657,1067.0733599999999,714.6487400000001,-259.78722999999997,962.8949,630.68488,-252.01979,466.19489000000004,452.60085999999995,-333.93854,115.44143999999999,617.89545,-272.45727999999997,-31.94735,845.25146,-559.93103,1406.95801,760.69275,-689.80127,1207.57996,869.80109,-531.8654799999999,1080.48853,815.5274,-445.44354000000004,965.6148099999999,891.6039999999999,-471.22229000000004,509.13873,842.27307,-541.92645,88.69852,1019.56415,-415.56601,-33.01148
18.25,702.0459,-438.1748,1706.93396,683.8512599999999,-450.70969,1607.6838400000001,695.07605,-544.3081099999999,1372.60974,593.0722,-446.6041,992.97412,638.85352,-181.41898,1372.00964,555.01715,-180.80521000000002,1155.3383800000001,775.16907,-188.84253999999999,1060.48108,715.27399,-259.79663,952.90759,628.5402799999999,-254.66292,456.29782,449.21387000000004,-337.48287999999997,109.76624,617.41986,-272.77261,-31.61385,844.05011,-561.17224,1396.5815400000001,758.44,-690.34375,1199.23022,869.25031,-534.40814,1073.66821,815.81268,-446.23467999999997,956.4749099999999,902.47675,-464.80368,502.66177000000005,833.08618,-541.57349,85.3871,1018.7017199999999,-415.3317,-32.2545
18.258,700.6827400000001,-438.32388,1698.11731,683.742,-450.42294000000004,1598.64929,694.54156,-545.1142,1362.3302,591.54901,-446.41540999999995,982.55652,639.57214,-181.24382,1361.4375,555.2569,-179.98848999999998,1146.15942,776.48999,-187.97111999999998,1055.19324,716.03772,-259.40536000000003,943.25946,626.1893299999999,-256.73041,447.65427,447.0097,-340.69912999999997,105.17943000000001,617.29877,-273.18045,-31.23494,844.65814,-562.97223,1386.64844,756.02039,-691.58105,1190.91052,869.12823,-536.3811,1067.48108,816.27734,-446.48328,946.09058,912.3588900000001,-457.92859000000004,494.44748,831.3240400000001,-538.2028799999999,81.87724,1019.55029,-415.69467000000003,-33.04177
18.267,699.65558,-438.7099,1691.00317,683.48956,-450.09682999999995,1590.83276,692.8634,-546.2067900000001,1353.20764,590.84363,-446.86672999999996,972.03815,639.94104,-180.37001,1351.70154,556.10229,-178.75795,1137.80872,777.88989,-187.72417,1050.62573,715.88312,-259.26614,933.48041,626.33002,-259.78372,439.74091,446.64065999999997,-343.99216,99.98042,616.85419,-273.07977,-31.5292,843.8657199999999,-564.81238,1377.75269,753.04675,-692.66431,1184.08972,868.75385,-538.7069700000001,1062.65723,817.203,-447.79085999999995,936.06531,919.6936,-451.22467,486.23163,832.89105,-535.19116,78.39814,1020.67706,-415.7261,-33.60588
18.275,698.8021200000001,-438.83884000000006,1685.26062,683.34015,-449.75034000000005,1584.46265,690.54547,-546.8393599999999,1345.21216,589.04138,-446.96732000000003,962.0658,640.97205,-179.66226,1342.81348,555.90497,-177.75449,1131.01563,778.98633,-186.82185,1048.01514,716.10992,-259.29278999999997,925.1701699999999,626.43182,-262.82315,434.49625,445.63791,-348.02896,96.16963,616.99432,-273.26794,-31.4736,842.7227800000001,-566.8894700000001,1370.33252,750.39709,-693.7416400000001,1178.6344,868.6813400000001,-540.83508,1059.79236,818.98016,-449.40628,926.1809699999999,922.2453,-449.49438,478.26831,831.2356,-531.2814900000001,75.92281,1020.7312,-415.47542999999996,-34.77923
18.283,698.30817,-439.11417,1680.8963600000002,682.88867,-450.00615999999997,1580.03992,688.82458,-547.28906,1339.97461,587.40894,-447.00097999999997,954.72821,642.51282,-178.86162,1337.16479,556.91718,-176.70676,1126.73389,781.72498,-186.25963000000002,1046.37488,716.44421,-259.6857,918.21246,627.08325,-264.86511,431.78595,445.45389000000006,-351.25629,93.96641,616.7119799999999,-272.88434,-31.55961,842.2108199999999,-568.13275,1365.22095,747.08997,-694.58136,1175.31653,868.0575,-542.98193,1058.2636699999998,819.12006,-450.01724,917.30988,922.53711,-451.73035,472.28455,829.8479,-528.32465,75.44411,1021.0087900000001,-415.7648,-35.23941
18.292,697.8656599999999,-439.10953,1678.5687300000002,682.2615400000001,-450.03222999999997,1577.56946,687.64801,-546.8804299999999,1337.80872,586.09003,-446.41559000000007,951.25415,644.40887,-177.65993,1334.90039,557.50171,-175.14388,1124.98853,782.41949,-186.31153999999998,1046.6273199999998,716.51617,-259.5968,913.77679,625.65887,-265.41019,431.02450999999996,446.66235,-353.54257,92.32122,616.78052,-272.81784,-31.55892,841.2725199999999,-568.72235,1362.5167199999999,743.64685,-695.30457,1174.03516,867.3562,-544.96161,1058.74622,820.77252,-451.38937000000004,911.47815,919.4671599999999,-453.78464,470.1355,829.0750099999999,-527.20886,75.10471,1020.2537199999999,-415.09702000000004,-35.813959999999994
18.3,696.92688,-439.24002,1677.80273,682.28827,-450.47214,1576.43054,686.49005,-545.90851,1337.65906,585.8006,-446.13467,951.4998199999999,646.0692700000001,-177.10573,1334.44873,558.45386,-173.69971999999999,1124.8783,784.11255,-185.4456,1048.2807599999999,716.69971,-259.31838999999997,911.29089,623.76025,-267.72643999999997,430.50943,447.20584,-354.8555,92.07391,616.72717,-272.8642,-31.747020000000003,839.21338,-569.7755099999999,1362.34985,737.81799,-695.9227900000001,1175.1766400000001,866.3311800000001,-546.9130200000001,1060.29089,821.87134,-453.47787,908.45294,916.5325300000001,-454.1116,471.04187,830.9801,-527.83826,75.60015,1020.5617699999999,-414.80508,-36.44059
18.308,696.49072,-439.25833,1678.20752,682.13983,-450.79907000000003,1577.0127,685.69482,-545.87909,1338.54053,585.42981,-446.47562,952.2747800000001,648.52386,-176.86736000000002,1335.58533,559.60187,-172.30893,1126.86658,785.9818700000001,-185.99986,1050.6104699999999,717.52655,-259.81838999999997,913.0432099999999,623.82294,-269.61877000000004,431.14124000000004,448.11800999999997,-354.5755,92.65231,616.83087,-273.01715,-31.8764,837.49084,-570.84485,1363.8269,734.42273,-696.09607,1177.29456,865.61731,-548.7373,1064.4273699999999,821.3584599999999,-454.43951,909.4119300000001,915.4580699999999,-454.29935,474.88712000000004,832.22247,-528.4372599999999,76.40645,1020.612,-414.66861,-36.65464
18.317,696.07513,-439.55002,1680.6513699999998,682.46777,-450.93222000000003,1579.47839,683.94733,-545.44617,1341.6084,585.23315,-446.67905,955.30255,650.36182,-175.85526000000002,1338.94031,560.80621,-171.12489,1130.77393,788.57196,-186.02878,1054.77661,717.42657,-259.29282,916.8489400000001,623.2171,-268.14896,435.36597,449.26000999999997,-353.00809,94.31667,616.81488,-272.84814,-32.14275,836.39368,-572.44312,1366.84241,729.71893,-695.94678,1180.96863,864.26361,-550.14075,1069.43188,820.80292,-455.29037,914.75409,915.8397199999999,-453.94086,479.28452000000004,833.32678,-528.45911,77.78161999999999,1020.87457,-414.69473,-36.96614
18.325,695.91357,-440.10004000000004,1684.70959,681.97186,-451.13464000000005,1583.96362,683.13129,-545.0697,1346.48804,585.01453,-446.85098,959.98694,651.80084,-175.13155,1344.11475,562.50684,-169.84306,1136.0636,789.44098,-186.64452,1060.7384,717.5718400000001,-259.55138999999997,922.5632300000001,624.38147,-267.5076,440.76912999999996,450.55865,-350.96146,98.18259,617.19171,-272.81345,-32.315220000000004,835.27496,-573.01508,1371.21082,726.86279,-695.5921,1186.4188199999999,863.1873800000001,-551.64233,1075.47937,818.69598,-455.00278,921.5224599999999,915.8535199999999,-453.87375,483.77495999999996,833.70111,-528.5354,80.54881,1021.8140900000001,-414.89212000000003,-36.6017
18.333,695.39001,-439.94769,1690.63147,682.09485,-451.54657000000003,1589.45178,681.80505,-544.8363,1352.66064,585.38306,-446.74245999999994,965.4965800000001,653.38171,-174.81337,1350.88843,564.05481,-167.90062,1143.09875,790.95728,-187.24069,1067.88745,717.41571,-260.05661000000003,929.5414400000001,624.28693,-265.67819,446.77579000000003,451.98407000000003,-347.80746,102.72626,617.44153,-272.65305,-32.43383,833.99194,-574.1217,1377.30811,723.2016,-695.47632,1193.0476099999998,861.6709599999999,-553.16571,1083.15833,817.73352,-455.04245,929.5056800000001,913.8266,-456.30096,487.39182,834.5618900000001,-528.91718,82.87679,1021.7797199999999,-414.64981,-36.61291
18.342,695.43201,-439.98532,1697.7141100000001,682.1272,-451.59442,1597.1141400000001,680.80847,-544.4642299999999,1360.02319,584.61761,-446.50345,973.27716,655.15454,-173.93742,1359.1449,565.35541,-165.75327,1151.08826,793.25018,-188.53993,1076.80005,717.08771,-260.34805,938.17224,624.5618900000001,-262.38135,453.19930999999997,454.03244000000007,-344.70493,108.43293,617.16449,-272.9469,-32.89731,832.9408599999999,-574.87604,1384.29822,720.69879,-695.26093,1199.9124800000002,860.0554800000001,-553.60016,1092.14734,816.97021,-455.37372,938.00366,908.7984,-460.37845,491.61053,834.96027,-530.0122700000001,86.38712,1021.67975,-414.54868,-36.4883
18.35,695.35638,-440.18454,1705.91467,681.59198,-452.15463,1605.2467,679.84302,-544.4328,1368.05615,585.30743,-447.23804,981.09369,657.46204,-173.33534,1368.29651,568.21167,-163.61691000000002,1160.2061800000001,794.99896,-189.13884,1087.1063199999999,717.2880200000001,-260.99579,947.5626800000001,624.81268,-259.45797999999996,461.04898,456.55054,-340.56417999999996,114.24314,617.1508200000001,-272.48913999999996,-33.4414,831.66931,-575.87445,1392.88562,718.71069,-695.29358,1208.02258,857.70825,-554.27301,1101.87085,816.216,-455.8942,947.0804400000001,901.5347300000001,-466.66953,496.22,835.38531,-530.87933,89.8641,1021.84369,-415.2023,-36.399640000000005
18.358,695.5423,-439.99207,1714.65833,681.5591400000001,-452.79489,1614.46875,679.1039999999999,-544.1662,1376.31409,585.6911,-447.59506,989.6171300000001,658.8327,-173.33945,1378.46887,570.90283,-161.96884,1169.30151,796.4544099999999,-190.05798000000001,1098.4511699999998,717.34003,-261.50487999999996,957.30078,625.7879,-255.8875,469.67569000000003,459.62274,-336.01514,120.56398,617.45532,-272.21887000000004,-33.756890000000006,830.70929,-576.87366,1402.46851,717.22321,-696.04547,1217.25549,856.91846,-554.33075,1112.50781,815.5537099999999,-456.24139,956.6583300000001,893.7927900000001,-473.37172999999996,503.61478,836.81738,-531.99213,94.13069,1020.75323,-414.91864,-36.06778
18.367,696.39886,-439.85107,1724.1353800000002,680.9536099999999,-452.69382,1624.1525900000001,677.43256,-544.18188,1385.62427,586.5191,-447.37625,999.05145,659.68744,-173.45622,1389.12585,573.6616799999999,-160.3317,1179.4470199999998,797.48541,-190.70186,1110.79199,717.53528,-262.05515,966.85504,627.58325,-252.23592999999997,478.32570999999996,463.07724,-331.33014,127.01222,617.66351,-271.38248,-34.0186,828.77063,-577.7788099999999,1412.49341,715.84088,-696.58209,1226.2127699999999,854.9135699999999,-554.7481700000001,1123.71899,814.63904,-456.79391,965.5786099999999,885.81702,-480.07968,511.31735,837.85547,-533.40619,98.69572,1020.78516,-415.16522000000003,-34.87154
18.375,696.53894,-439.69678,1733.3262899999997,680.7183200000001,-452.76102000000003,1633.57825,676.4639900000001,-544.0477900000001,1394.85474,587.01263,-447.13140999999996,1007.97455,661.01135,-173.90881000000002,1399.9080800000002,576.8897099999999,-158.62396,1189.79041,798.87775,-191.62018999999998,1123.58032,717.78864,-263.10458,976.6308,629.2428,-248.12118999999998,486.71179000000006,467.51633,-325.82239,133.54103,617.92822,-272.14105,-34.31796,826.62854,-579.16797,1422.36389,715.27563,-696.64709,1235.29626,854.11096,-555.0883200000001,1134.8101800000002,813.9137599999999,-456.97894,974.7764300000001,878.39032,-485.9321,519.53162,839.69519,-534.97406,103.67387,1020.1237800000001,-415.57895,-33.89605
18.383,697.2004400000001,-439.24774,1742.3140899999999,680.43762,-453.28961,1643.4812,674.97766,-544.7269299999999,1404.44543,586.93805,-447.01852,1017.9617300000001,662.32959,-174.75043,1410.8178699999999,578.76355,-157.28047,1199.95093,799.56378,-192.85963,1136.7312,717.8527799999999,-263.75957999999997,985.8606599999999,632.4054,-244.08229,494.9249,472.73044000000004,-320.1488,139.20918,618.46552,-271.53412000000003,-34.9257,825.62823,-579.76508,1432.88281,713.74573,-697.5415,1244.13379,852.79199,-554.97522,1145.8468,813.1243900000001,-457.6842,984.06665,871.21075,-492.2709,527.00909,841.78668,-536.4732700000001,108.6999,1020.0704300000001,-415.81528,-32.68748
18.392,697.6582,-438.75543,1751.45447,679.7504299999999,-453.49149000000006,1652.71313,674.10358,-544.21033,1413.49023,587.06122,-446.39877,1027.80835,662.84802,-175.42242,1421.75439,580.62518,-156.13445,1210.36914,800.40277,-193.34998000000002,1149.60217,718.44751,-264.41818,994.51025,635.04382,-239.79622999999998,503.28842000000003,478.85547,-314.97292999999996,144.43855,618.7876,-270.47927999999996,-36.24119,823.4731400000001,-580.33875,1442.69458,713.26166,-697.64618,1252.74658,850.96783,-555.50635,1156.50989,812.5455900000001,-458.11597,992.65515,864.15485,-498.92135999999994,533.35107,844.3493,-538.48926,113.72222,1020.1556400000001,-416.32867000000005,-32.34162
18.4,698.77759,-437.68802,1759.91846,678.7049,-453.3287,1661.27307,673.00348,-544.16809,1422.44983,588.00562,-446.13837,1036.83728,663.5996700000001,-175.65028,1432.14209,581.54688,-154.80803999999998,1220.59631,801.33362,-194.34175,1161.40894,719.12537,-265.31534,1001.9763199999999,638.89386,-236.32329,510.58487,485.54470999999995,-308.34722999999997,149.24588,619.5672,-270.16672,-38.55337,821.95331,-580.8807400000001,1451.6749300000001,712.40918,-698.24963,1261.3844,850.2330900000001,-555.74542,1166.50098,812.03851,-458.71225,1000.7946800000001,857.8819599999999,-504.04470999999995,539.7943700000001,845.89801,-540.31897,118.87941000000001,1019.68488,-417.17569,-33.6417
18.408,699.10779,-436.8891,1766.9399399999998,677.61731,-453.58099000000004,1669.4939,672.28156,-543.81995,1430.70532,588.8344099999999,-445.6973,1045.24414,663.9574,-176.44695,1441.73218,582.4612400000001,-153.76263,1229.60071,801.62823,-194.36348,1172.95605,720.39252,-267.6105,1009.11151,642.5094,-232.24287,517.29291,491.68674000000004,-302.61014,154.21611000000001,620.25928,-269.02307,-40.86501,821.39844,-581.37286,1460.23218,710.88495,-699.07074,1268.72119,849.42975,-556.46912,1176.02686,811.00079,-459.15414000000004,1008.11731,852.3834800000001,-509.6506,546.2923,845.7670300000001,-542.36487,123.78108999999999,1018.38544,-420.12380999999993,-33.30135
18.417,698.8594400000001,-436.72079,1774.02917,676.5808099999999,-453.93557999999996,1676.59485,672.34906,-543.63708,1438.17468,588.6499,-444.42834000000005,1053.43164,664.47717,-177.77255,1450.4271199999998,582.7918099999999,-153.2227,1237.6688199999999,802.0493799999999,-194.49434,1183.51611,721.1240799999999,-268.83167000000003,1015.13824,646.85968,-229.5065,522.85974,497.89822000000004,-297.22668,158.16275,621.98065,-268.53922,-43.7244,820.39844,-581.29358,1467.18811,709.27832,-699.97742,1275.58105,848.10968,-556.82556,1184.31604,809.9397,-459.8981,1014.4481199999999,846.7977900000001,-514.0889900000001,551.8493,844.71906,-545.49005,129.20778,1015.6535,-425.10860999999994,-32.071059999999996
18.425,698.9317599999999,-436.29242,1779.6650399999999,675.7193,-454.07867000000005,1682.7005600000002,671.8634599999999,-543.91809,1444.86633,589.10248,-443.98470999999995,1060.9624,664.57874,-178.34755,1458.16235,582.11646,-152.09792,1245.20325,802.47925,-195.44403,1192.57605,722.24377,-269.83691,1020.8205,650.3855,-226.83206,528.64941,502.37765999999993,-292.29688,162.75578000000002,622.711,-267.7594,-46.06818,819.6043099999999,-581.6159700000001,1473.13049,708.34412,-700.85284,1281.3512,846.5459,-557.04388,1190.67969,808.94958,-460.16805999999997,1020.68146,842.7877800000001,-518.6538099999999,557.03052,841.2000099999999,-549.12988,133.51998999999998,1013.22827,-429.8064,-28.58033
18.433,698.16858,-435.92499000000004,1784.9586199999999,675.08417,-454.18032999999997,1687.89832,671.7418200000001,-543.96326,1450.71704,589.1309200000001,-442.95987,1067.9483599999999,664.67297,-179.16798,1464.3731699999998,581.9639900000001,-150.99257,1251.24414,802.72107,-195.56062,1200.96313,723.08478,-270.46198,1025.40332,654.3667,-225.24716,532.85956,506.77859000000007,-287.48852999999997,166.92107,623.94275,-266.58301,-47.23332,819.24695,-581.79022,1477.93604,707.2277799999999,-702.41858,1286.31567,845.86908,-558.05829,1196.4669199999998,808.34088,-460.91687,1025.93066,839.4309099999999,-522.36646,562.11737,835.00812,-553.03986,137.03128,1008.6112699999999,-435.53930999999994,-24.29365
18.442,698.1154799999999,-435.74242999999996,1789.3338600000002,673.70355,-454.08050999999995,1692.13208,671.61816,-544.91699,1455.31458,589.71552,-442.68704,1073.59045,664.77136,-180.14729,1469.91028,581.284,-150.64812,1255.75562,802.49103,-195.97151000000002,1207.73499,723.74988,-271.12228,1029.5575,659.03229,-223.64764,536.24207,510.29690999999997,-284.11536,169.86158999999998,627.40167,-263.74405,-47.59998,818.8911099999999,-582.35217,1482.00513,706.08258,-703.3552900000001,1290.23169,844.1344,-557.97632,1200.5860599999999,807.5991799999999,-461.83624000000003,1030.31091,837.90698,-525.1424599999999,566.30853,827.12,-556.84857,139.75545,1003.59473,-442.29321,-19.576620000000002
18.45,696.61676,-435.57703,1792.73352,672.36761,-453.9827,1696.22937,671.823,-545.78992,1458.6368400000001,589.50256,-441.18018,1078.8016400000001,664.09338,-180.44128,1473.58398,580.84344,-150.26797,1259.5625,802.35455,-196.85846999999998,1213.2667199999999,725.48608,-272.02966000000004,1032.66589,663.10919,-222.79262000000003,539.7594,513.5058,-280.88895,172.51543,634.07587,-260.21054,-46.89655,818.08478,-582.71033,1484.82898,705.7157,-704.3007200000001,1293.10999,844.7761199999999,-558.7854,1204.50037,807.5430299999999,-462.15585,1034.34644,836.79047,-527.09875,569.81042,818.2394400000001,-561.336,142.88699,997.8288,-449.6402,-14.49797
